dataset,class,filename,path,width,height,brightness,contrast,blur_score,overexposed_percent,dark_percent,hash,flags
test,healthy_nails,000015.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\healthy_nails\000015.jpg,224,224,201.99,50.23,101.35,12.78,0.0,406e987cab761ae9f7eb08ee360e6c39,OK
test,healthy_nails,000044.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\healthy_nails\000044.jpg,224,224,173.18,65.98,211.83,19.12,0.06,e890e6ec83c4b5c5ec95398cb8d7b85b,OK
test,healthy_nails,000045.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\healthy_nails\000045.jpg,224,224,235.23,35.26,106.45,65.96,0.0,85a0113ff2be21cfb7d62d469ddacfc3,VERY_BRIGHT|OVEREXPOSED
test,healthy_nails,000050.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\healthy_nails\000050.jpg,224,224,210.84,50.22,107.26,39.69,0.0,3ed70ef8fc27f84660c487264ddf05cb,OK
test,healthy_nails,aug_0_1060.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\healthy_nails\aug_0_1060.jpg,224,224,179.18,54.99,68.53,7.3,0.01,def93ba303d577977589054060eeb1bb,OK
test,healthy_nails,aug_0_1559.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\healthy_nails\aug_0_1559.jpg,224,224,166.71,53.1,359.99,10.28,0.0,c5fe092e94b8d44b822e3e688e068f89,OK
test,healthy_nails,aug_0_2596.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\healthy_nails\aug_0_2596.jpg,224,224,223.69,39.63,50.3,52.03,0.0,6a58a45c82b7ee048db6917fc4f0b78d,VERY_BRIGHT
test,healthy_nails,aug_0_2906.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\healthy_nails\aug_0_2906.jpg,224,224,183.58,63.99,216.41,29.28,0.0,b484c6b26f60f7fbb2ada1f7b2b35c12,OK
test,healthy_nails,aug_0_3165.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\healthy_nails\aug_0_3165.jpg,224,224,190.77,62.27,121.79,30.88,0.0,f2fcb0262bb1cc73c6e75593cdfb3997,OK
test,healthy_nails,aug_0_3170.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\healthy_nails\aug_0_3170.jpg,224,224,184.36,55.36,48.94,18.41,0.0,ac72706750e5b6553db9d39470651cb1,BLURRY
test,healthy_nails,aug_0_329.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\healthy_nails\aug_0_329.jpg,224,224,152.33,72.53,130.99,13.16,0.83,b571e7411d786555963beeff88011165,OK
test,healthy_nails,aug_0_3409.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\healthy_nails\aug_0_3409.jpg,224,224,210.09,50.47,120.47,41.79,0.0,d819e82f06f7e4b13a5c70146658afda,OK
test,healthy_nails,aug_0_3640.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\healthy_nails\aug_0_3640.jpg,224,224,210.01,61.56,62.76,47.94,0.0,ff9d97303e2f54469149755eb7207bce,OK
test,healthy_nails,aug_0_388.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\healthy_nails\aug_0_388.jpg,224,224,166.53,64.99,192.48,15.24,0.1,71ffc215d2c52a7326385af2ce609328,OK
test,healthy_nails,aug_0_6215.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\healthy_nails\aug_0_6215.jpg,224,224,221.72,47.35,90.36,54.71,0.0,befce457c2cf80de9c4e2e5c5bc8bd08,VERY_BRIGHT
test,healthy_nails,aug_0_6221.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\healthy_nails\aug_0_6221.jpg,224,224,236.51,38.69,138.02,79.2,0.0,d75e3197bbb30871f0e6ecd348dd4f06,VERY_BRIGHT|OVEREXPOSED
test,healthy_nails,aug_0_6474.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\healthy_nails\aug_0_6474.jpg,224,224,166.05,66.41,120.47,9.58,0.01,542906b6ddb5ffb9ce40ae64341e26a9,OK
test,healthy_nails,aug_0_7507.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\healthy_nails\aug_0_7507.jpg,224,224,146.73,71.52,62.25,8.96,0.0,2c59c90504478c6eef489e88a3aa10dd,OK
test,healthy_nails,aug_0_8158.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\healthy_nails\aug_0_8158.jpg,224,224,234.43,37.91,111.7,67.64,0.0,745b483d6819fd382a5ffebe93dae14a,VERY_BRIGHT|OVEREXPOSED
test,healthy_nails,aug_0_8377.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\healthy_nails\aug_0_8377.jpg,224,224,207.94,52.46,101.3,40.92,0.0,634b1ef79786bc4ce64fc7ffe5e81df4,OK
test,healthy_nails,aug_0_8826.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\healthy_nails\aug_0_8826.jpg,224,224,178.74,64.82,108.98,19.59,0.0,4d144efaed768ced033a21482e37380c,OK
test,healthy_nails,aug_0_9400.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\healthy_nails\aug_0_9400.jpg,224,224,204.21,52.77,82.26,33.92,0.0,218b17618a10bca6452583a6c7a01b4d,OK
test,healthy_nails,aug_0_9562.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\healthy_nails\aug_0_9562.jpg,224,224,166.07,74.94,196.65,24.17,0.65,4ebeae91a6759286e96086a3c3491317,OK
test,healthy_nails,aug_0_9749.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\healthy_nails\aug_0_9749.jpg,224,224,177.67,58.37,69.63,8.9,0.04,aa66921c924eff09d45ed639bd44438b,OK
test,iron_deficiency,000001.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\iron_deficiency\000001.jpg,224,224,111.5,84.92,396.6,2.69,23.02,396f202d9b485f64b5442153c64002d7,OK
test,iron_deficiency,000006.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\iron_deficiency\000006.jpg,224,224,170.53,59.34,147.93,1.93,0.0,f64af507bef58806b1c5fbb90dd3c4ae,OK
test,iron_deficiency,000024.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\iron_deficiency\000024.jpg,224,224,238.29,35.93,35.67,77.36,0.0,910f7649e6161f667ba09b9869456aeb,BLURRY|VERY_BRIGHT|OVEREXPOSED
test,iron_deficiency,000030.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\iron_deficiency\000030.jpg,224,224,148.29,47.17,536.66,1.96,0.0,a8e8b135ba1c35146d998281cd613895,OK
test,iron_deficiency,000034.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\iron_deficiency\000034.jpg,224,224,190.8,70.21,202.58,34.86,0.01,33bb712a0a8a453ee21db80c427c2a2d,OK
test,iron_deficiency,000035.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\iron_deficiency\000035.jpg,224,224,142.7,95.39,1031.54,25.32,17.02,ec11891cd24c4ca6226a641b097e3d2e,OK
test,iron_deficiency,aug_0_1111.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\iron_deficiency\aug_0_1111.jpg,224,224,171.48,78.9,127.37,25.18,3.57,dd8b7de312155117feb2f271b5c112b9,OK
test,iron_deficiency,aug_0_1367.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\iron_deficiency\aug_0_1367.jpg,224,224,174.41,70.1,97.7,22.73,0.39,445a4417128e5a26b98013e8ac8215c2,OK
test,iron_deficiency,aug_0_2002.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\iron_deficiency\aug_0_2002.jpg,224,224,166.44,54.34,225.68,4.19,0.0,52dbc67bb0e7b3488a3af17f39af782d,OK
test,iron_deficiency,aug_0_2031.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\iron_deficiency\aug_0_2031.jpg,224,224,153.78,68.41,251.61,4.24,0.46,c4616b5cf29474207b9c7a9b7f12e39b,OK
test,iron_deficiency,aug_0_355.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\iron_deficiency\aug_0_355.jpg,224,224,202.8,60.29,135.72,32.71,0.0,3566104ba8e9b193eae16938c2707981,OK
test,iron_deficiency,aug_0_3945.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\iron_deficiency\aug_0_3945.jpg,224,224,159.73,60.91,552.17,8.58,0.0,40e8bc6820ebe8f7c6f437f37a88e272,OK
test,iron_deficiency,aug_0_4914.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\iron_deficiency\aug_0_4914.jpg,224,224,150.22,73.83,143.43,1.1,13.55,bf11934671abbaeb0806ce7e7d33b51b,OK
test,iron_deficiency,aug_0_5199.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\iron_deficiency\aug_0_5199.jpg,224,224,111.16,96.92,43.8,13.69,32.14,e9363c10505e4631ee4d5a44eadca3e9,BLURRY
test,iron_deficiency,aug_0_5636.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\iron_deficiency\aug_0_5636.jpg,224,224,172.62,53.95,116.71,1.45,2.7,cf1c894f8f1baaf9f1e59fbacb4364d0,OK
test,iron_deficiency,aug_0_7597.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\iron_deficiency\aug_0_7597.jpg,224,224,162.82,80.94,145.93,25.88,3.81,e69ab8f70578a984e9c6ef5eaab3596f,OK
test,iron_deficiency,aug_0_7730.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\iron_deficiency\aug_0_7730.jpg,224,224,100.34,89.41,40.95,2.26,39.05,2737096b7e0eeffe29c50e05f539594f,BLURRY
test,iron_deficiency,aug_0_7755.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\iron_deficiency\aug_0_7755.jpg,224,224,145.2,81.83,140.15,8.33,11.8,af1154761bc2eb395298f3085a85caf9,OK
test,iron_deficiency,aug_0_8368.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\iron_deficiency\aug_0_8368.jpg,224,224,211.14,62.1,134.91,52.01,0.0,08b784ccebe22e9f143f002c350de385,OK
test,iron_deficiency,aug_0_854.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\iron_deficiency\aug_0_854.jpg,224,224,183.02,59.9,215.71,18.76,0.0,b184137cf2c0a2a8332d687ef43435f9,OK
test,iron_deficiency,aug_0_8800.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\iron_deficiency\aug_0_8800.jpg,224,224,194.84,61.77,136.83,23.0,0.0,64733dd681e8bbfa49d11fee5567ac80,OK
test,iron_deficiency,aug_0_9072.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\iron_deficiency\aug_0_9072.jpg,224,224,231.25,40.23,96.79,64.6,0.0,58e88d5f280117d10e691735ad5113a7,VERY_BRIGHT|OVEREXPOSED
test,iron_deficiency,aug_0_913.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\iron_deficiency\aug_0_913.jpg,224,224,206.03,54.38,142.32,36.3,0.0,0ea641b46b74fc6cb05f572ab9fa9202,OK
test,iron_deficiency,aug_0_938.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\iron_deficiency\aug_0_938.jpg,224,224,123.82,85.33,223.04,3.29,25.71,4bfba05dad4a9deadd33fafdb0754ebf,OK
test,iron_deficiency,aug_0_967.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\iron_deficiency\aug_0_967.jpg,224,224,136.22,88.07,125.4,9.08,17.98,88e6038a4bd740e97eff0ee3292933ab,OK
test,vitamin_b12_deficiency,000003.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_b12_deficiency\000003.jpg,224,224,139.55,68.53,113.76,8.27,0.01,edbd59289e1b3cbd07363b53bd54b5a1,OK
test,vitamin_b12_deficiency,000024.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_b12_deficiency\000024.jpg,224,224,188.13,56.96,160.27,23.66,0.0,9809e5872474c64c50199737aac02126,OK
test,vitamin_b12_deficiency,000025.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_b12_deficiency\000025.jpg,224,224,193.45,58.82,144.19,32.25,0.0,623a9a06fbf2de48cd1625d40e270aef,OK
test,vitamin_b12_deficiency,000037.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_b12_deficiency\000037.jpg,224,224,174.5,61.88,219.09,12.37,0.04,9e14d19bfb231c73ce3a54059dca5e2d,OK
test,vitamin_b12_deficiency,aug_0_1047.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_b12_deficiency\aug_0_1047.jpg,224,224,182.65,55.31,53.99,24.95,0.0,d1bf96d02a7baf8dc2f81c84c517d463,OK
test,vitamin_b12_deficiency,aug_0_144.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_b12_deficiency\aug_0_144.jpg,224,224,191.67,63.41,167.16,24.95,0.08,d380c8eb1a066ba4771be5731dfcc400,OK
test,vitamin_b12_deficiency,aug_0_2304.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_b12_deficiency\aug_0_2304.jpg,224,224,135.93,78.53,62.61,3.24,13.24,a33a77e9cdf3f64b63e434ef45b6574d,OK
test,vitamin_b12_deficiency,aug_0_2666.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_b12_deficiency\aug_0_2666.jpg,224,224,231.46,43.74,37.68,67.48,0.0,283b5bdcb0381ee3ba718ff779f6d9d3,BLURRY|VERY_BRIGHT|OVEREXPOSED
test,vitamin_b12_deficiency,aug_0_2873.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_b12_deficiency\aug_0_2873.jpg,224,224,180.22,58.11,111.21,18.43,0.0,17f846322bea2ce7e3985dc9b56a9de5,OK
test,vitamin_b12_deficiency,aug_0_2914.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_b12_deficiency\aug_0_2914.jpg,224,224,156.36,54.0,268.9,0.89,0.0,f54144ce187c23625d8792f1ba39d289,OK
test,vitamin_b12_deficiency,aug_0_3329.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_b12_deficiency\aug_0_3329.jpg,224,224,188.51,63.8,200.47,27.75,0.02,00a858407d9b57ce386da8ba1db7f65a,OK
test,vitamin_b12_deficiency,aug_0_3665.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_b12_deficiency\aug_0_3665.jpg,224,224,162.28,76.64,245.62,29.22,1.41,bc94c1ad990b04074a059e858fba23c9,OK
test,vitamin_b12_deficiency,aug_0_4042.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_b12_deficiency\aug_0_4042.jpg,224,224,192.61,58.22,115.12,23.64,0.32,9cfe0f0a61daaf0fd4e623b50f02946a,OK
test,vitamin_b12_deficiency,aug_0_4697.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_b12_deficiency\aug_0_4697.jpg,224,224,167.27,53.09,250.29,1.58,0.0,362c1380af7d32d3a9c1950c6adcec1d,OK
test,vitamin_b12_deficiency,aug_0_5080.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_b12_deficiency\aug_0_5080.jpg,224,224,160.98,66.51,62.03,0.27,9.74,c07a895076e07c7ebd0b6d5d715ec0e8,OK
test,vitamin_b12_deficiency,aug_0_5504.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_b12_deficiency\aug_0_5504.jpg,224,224,157.79,71.55,132.84,13.02,0.39,f0cf52b84337efe64a6d10bc3e2167fb,OK
test,vitamin_b12_deficiency,aug_0_6247.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_b12_deficiency\aug_0_6247.jpg,224,224,179.09,62.2,203.22,13.21,0.1,e2e1bce30da6e33e7310c988059bb999,OK
test,vitamin_b12_deficiency,aug_0_6878.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_b12_deficiency\aug_0_6878.jpg,224,224,219.25,41.34,78.17,41.69,0.0,9a1f4abbfdff6baf6bfe4019bca21a1b,OK
test,vitamin_b12_deficiency,aug_0_7278.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_b12_deficiency\aug_0_7278.jpg,224,224,201.25,56.26,83.66,16.63,0.44,99d9341c24a1b8f97534b480634aae98,OK
test,vitamin_b12_deficiency,aug_0_762.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_b12_deficiency\aug_0_762.jpg,224,224,173.05,60.15,191.18,18.77,0.0,d39f66009e6284da333aceeae5cfa39a,OK
test,vitamin_b12_deficiency,aug_0_8509.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_b12_deficiency\aug_0_8509.jpg,224,224,175.31,60.99,54.39,25.44,0.0,f42ef87b1bc425760a385f8fca7a79f1,OK
test,vitamin_b12_deficiency,aug_0_8760.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_b12_deficiency\aug_0_8760.jpg,224,224,192.12,65.27,198.27,29.69,0.06,a1edb7f6586b7d80f00179f271a08d06,OK
test,vitamin_b12_deficiency,aug_0_9044.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_b12_deficiency\aug_0_9044.jpg,224,224,178.07,69.33,107.59,32.05,0.01,17481461db8b45e2be293694fc92ef16,OK
test,vitamin_b12_deficiency,aug_0_948.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_b12_deficiency\aug_0_948.jpg,224,224,181.93,50.24,121.31,8.44,0.01,20662b0c37aecbe91b1904ea46dc2801,OK
test,vitamin_b12_deficiency,aug_0_9544.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_b12_deficiency\aug_0_9544.jpg,224,224,237.04,32.72,36.76,69.71,0.0,e5add8d4994914f66d6f41ad1a2dc561,BLURRY|VERY_BRIGHT|OVEREXPOSED
test,vitamin_b12_deficiency,aug_0_9724.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_b12_deficiency\aug_0_9724.jpg,224,224,228.22,31.86,61.01,44.14,0.0,99a037cb2c8f8c94fad68b2908f9d547,VERY_BRIGHT
test,vitamin_b12_deficiency,aug_0_9763.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_b12_deficiency\aug_0_9763.jpg,224,224,152.97,42.36,162.43,0.59,0.0,32c68710cdb6165a4289a8ec7d3aa24e,OK
test,vitamin_b12_deficiency,aug_0_9820.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_b12_deficiency\aug_0_9820.jpg,224,224,150.95,70.02,139.93,8.6,0.33,30926bf33de841ea090866ad47c9afe6,OK
test,vitamin_b12_deficiency,aug_0_9922.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_b12_deficiency\aug_0_9922.jpg,224,224,237.89,41.39,46.01,81.28,0.02,744bb7501f1633eb50296252f96c3c47,BLURRY|VERY_BRIGHT|OVEREXPOSED
test,vitamin_b12_deficiency,aug_0_9939.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_b12_deficiency\aug_0_9939.jpg,224,224,238.26,31.69,37.08,71.35,0.0,1f5ca2de2e382388085c9cb33f0a1b86,BLURRY|VERY_BRIGHT|OVEREXPOSED
test,vitamin_d_deficiency,000009.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_d_deficiency\000009.jpg,224,224,193.66,58.77,133.61,32.59,0.0,4e1d1c353985649516c42a32e919ce9f,OK
test,vitamin_d_deficiency,000015.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_d_deficiency\000015.jpg,224,224,141.56,63.57,19.06,8.78,0.0,603151963441ee78d618cf24dc5ad07c,BLURRY
test,vitamin_d_deficiency,000031.png,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_d_deficiency\000031.png,224,224,148.49,75.28,81.02,4.19,0.0,205d104c24acb7416fdb3f9571146b4f,OK
test,vitamin_d_deficiency,000033.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_d_deficiency\000033.jpg,224,224,84.21,61.02,86.85,1.04,0.0,bcfb69e04c4e9b0d50223fd016318bec,OK
test,vitamin_d_deficiency,aug_0_1197.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_d_deficiency\aug_0_1197.jpg,224,224,198.64,64.94,180.8,40.6,0.06,71d6702c517d9218c2eef7e09ef51f0e,OK
test,vitamin_d_deficiency,aug_0_1570.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_d_deficiency\aug_0_1570.jpg,224,224,177.02,67.5,112.44,20.12,0.0,7a6a8034a887ba4e65c3135875125ce0,OK
test,vitamin_d_deficiency,aug_0_190.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_d_deficiency\aug_0_190.jpg,224,224,218.03,45.52,92.32,47.41,0.0,6be1dba62c065c4d10097a5fc016ea82,OK
test,vitamin_d_deficiency,aug_0_2145.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_d_deficiency\aug_0_2145.jpg,224,224,154.37,84.41,314.64,23.71,7.94,9e848c908e0c6b7acbbcd2763d194d82,OK
test,vitamin_d_deficiency,aug_0_2352.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_d_deficiency\aug_0_2352.jpg,224,224,120.07,67.47,15.01,5.81,0.0,b6e8a202d0001868c1b511c9de84f92c,BLURRY
test,vitamin_d_deficiency,aug_0_2557.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_d_deficiency\aug_0_2557.jpg,224,224,186.32,62.25,1046.08,25.14,0.79,66685f3dcf63a4412e5de2200cbc6b84,OK
test,vitamin_d_deficiency,aug_0_2654.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_d_deficiency\aug_0_2654.jpg,224,224,184.47,50.6,240.64,12.18,0.2,2f58688aad7b0f82e819af83d6bd3a6d,OK
test,vitamin_d_deficiency,aug_0_3263.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_d_deficiency\aug_0_3263.jpg,224,224,192.38,66.45,139.81,33.0,0.0,573cbdb89d2ee8370816ce324a1dd9cf,OK
test,vitamin_d_deficiency,aug_0_362.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_d_deficiency\aug_0_362.jpg,224,224,71.83,61.61,65.47,0.91,3.44,6eba8bde4c1c2d13733610e24dee5019,OK
test,vitamin_d_deficiency,aug_0_4089.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_d_deficiency\aug_0_4089.jpg,224,224,229.65,35.75,86.8,52.31,0.0,76fb0dea10abe860222ea9f01988476f,VERY_BRIGHT
test,vitamin_d_deficiency,aug_0_419.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_d_deficiency\aug_0_419.jpg,224,224,154.59,71.63,212.63,20.48,1.14,9da3265b33ffbbeed11fcbc9fa094397,OK
test,vitamin_d_deficiency,aug_0_5488.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_d_deficiency\aug_0_5488.jpg,224,224,160.92,48.56,142.96,2.96,0.0,78c45cf833407f0c0fcbdbf15b2a43b4,OK
test,vitamin_d_deficiency,aug_0_5700.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_d_deficiency\aug_0_5700.jpg,224,224,190.97,60.7,926.19,28.03,0.47,e63d0d96fca29d4e357edb4f4806e42a,OK
test,vitamin_d_deficiency,aug_0_5849.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_d_deficiency\aug_0_5849.jpg,224,224,188.37,48.16,90.29,18.1,0.0,f4319b2db47d0e8a8b9d49b50da36394,OK
test,vitamin_d_deficiency,aug_0_6245.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_d_deficiency\aug_0_6245.jpg,224,224,166.23,46.84,127.23,2.4,0.05,a412c117e10fa88e1f996b7e6f182b18,OK
test,vitamin_d_deficiency,aug_0_6317.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_d_deficiency\aug_0_6317.jpg,224,224,182.09,63.83,49.7,24.53,0.0,c5c08f53d4fc072224fa71eb2cf4d958,BLURRY
test,vitamin_d_deficiency,aug_0_703.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_d_deficiency\aug_0_703.jpg,224,224,170.43,59.9,47.13,2.13,0.01,9012048d65c2463bb27baa933dc79d8a,BLURRY
test,vitamin_d_deficiency,aug_0_7165.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_d_deficiency\aug_0_7165.jpg,224,224,222.38,41.94,116.15,46.81,0.0,626dc2f284d03636b72e2a9b5f79f217,VERY_BRIGHT
test,vitamin_d_deficiency,aug_0_7262.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_d_deficiency\aug_0_7262.jpg,224,224,78.3,70.27,75.01,2.59,5.12,5984cd7c525b0ca61a93feef2a5de6c2,OK
test,vitamin_d_deficiency,aug_0_7564.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_d_deficiency\aug_0_7564.jpg,224,224,173.27,48.2,88.34,2.19,0.01,da9dd75005372b873f4d673f911b7b18,OK
test,vitamin_d_deficiency,aug_0_7921.jpg,D:\NUTRITION_DEFICIENCY_DETECTOR\Model_Training\dataset\test\vitamin_d_deficiency\aug_0_7921.jpg,224,224,195.42,61.09,54.6,35.55,0.0,dfc6a99e82c711c18c99c66a6f80da51,OK
